date,block_number,type,pool_name,price,s0,w0,liquidity_type,b1_mint_main,w1_mint_main,s1_mint_main,b2_mint_main,w2_mint_main,s2_mint_main,b3_mint_main,w3_mint_main,s3_mint_main,b1_burn_main,w1_burn_main,s1_burn_main,b2_burn_main,w2_burn_main,s2_burn_main,b3_burn_main,w3_burn_main,s3_burn_main,b1_mint_other,w1_mint_other,s1_mint_other,b2_mint_other,w2_mint_other,s2_mint_other,b3_mint_other,w3_mint_other,s3_mint_other,b1_burn_other,w1_burn_other,s1_burn_other,b2_burn_other,w2_burn_other,s2_burn_other,b3_burn_other,w3_burn_other,s3_burn_other,next_type_main,next_type_other,next_mint_time_main,next_burn_time_main,next_mint_time_other,next_burn_time_other,depth_diff,depth_ratio,price_diff,vol1,vol2,vol3
2023-04-14 04:41:47+00:00,17042850,burn,USDC-WETH-0.0005,0.0004732225490895,134204.4798416513,1230.0,active,85.0,8109.999999999999,8366.157975714665,145.0,1200.0,5544.309487472669,168.0,5600.0,123153.292023,51.0,400.0,259848.776463,52.0,5390.0,99999.999999,97.0,2010.0,3541.04703,2.0,5206.124643132332,5383.4780665132275,277.0,2700.0,17035.638671505585,550.0,13860.0,2790.018139353152,19.0,13260.0,15891.308873813912,804.0,2880.0,9814.047068,815.0,1320.0,108756.002099,mint,burn,79,166,94,69,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 04:57:59+00:00,17042929,mint,USDC-WETH-0.0005,0.0004737478578973,866141.6703189148,190.0,active,164.0,8109.999999999999,8366.157975714665,224.0,1200.0,5544.309487472669,247.0,5600.0,123153.292023,79.0,1230.0,134204.4798416513,130.0,400.0,259848.776463,131.0,5390.0,99999.999999,81.0,5206.124643132332,5383.4780665132275,356.0,2700.0,17035.638671505585,629.0,13860.0,2790.018139353152,10.0,1560.0,1408.588863,98.0,13260.0,15891.308873813912,883.0,2880.0,9814.047068,mint,mint,24,87,15,805,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:02:59+00:00,17042953,mint,USDC-WETH-0.0005,0.0004736203680836,62131.21660989559,190.0,active,24.0,190.0,866141.6703189148,188.0,8109.999999999999,8366.157975714665,248.0,1200.0,5544.309487472669,103.0,1230.0,134204.4798416513,154.0,400.0,259848.776463,155.0,5390.0,99999.999999,9.0,3599.999999999999,482.3771620830412,105.0,5206.124643132332,5383.4780665132275,380.0,2700.0,17035.638671505585,34.0,1560.0,1408.588863,122.0,13260.0,15891.308873813912,907.0,2880.0,9814.047068,mint,burn,56,63,841,781,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:14:23+00:00,17043009,mint,USDC-WETH-0.0005,0.0004728398460831,191813.74196902654,2640.0,active,56.0,190.0,62131.21660989559,80.0,190.0,866141.6703189148,244.0,8109.999999999999,8366.157975714665,159.0,1230.0,134204.4798416513,210.0,400.0,259848.776463,211.0,5390.0,99999.999999,65.0,3599.999999999999,482.3771620830412,161.0,5206.124643132332,5383.4780665132275,436.0,2700.0,17035.638671505585,90.0,1560.0,1408.588863,178.0,13260.0,15891.308873813912,963.0,2880.0,9814.047068,mint,burn,5,7,785,725,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:15:23+00:00,17043014,mint,USDC-WETH-0.0005,0.0004728511532775,47688.350662118406,2120.0,active,5.0,2640.0,191813.74196902654,61.0,190.0,62131.21660989559,85.0,190.0,866141.6703189148,164.0,1230.0,134204.4798416513,215.0,400.0,259848.776463,216.0,5390.0,99999.999999,70.0,3599.999999999999,482.3771620830412,166.0,5206.124643132332,5383.4780665132275,441.0,2700.0,17035.638671505585,95.0,1560.0,1408.588863,183.0,13260.0,15891.308873813912,968.0,2880.0,9814.047068,burn,burn,3,2,780,720,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:15:47+00:00,17043016,burn,USDC-WETH-0.0005,0.0004728635450914,297895.5867073355,8480.0,active,2.0,2120.0,47688.350662118406,7.0,2640.0,191813.74196902654,63.0,190.0,62131.21660989559,166.0,1230.0,134204.4798416513,217.0,400.0,259848.776463,218.0,5390.0,99999.999999,72.0,3599.999999999999,482.3771620830412,168.0,5206.124643132332,5383.4780665132275,443.0,2700.0,17035.638671505585,97.0,1560.0,1408.588863,185.0,13260.0,15891.308873813912,970.0,2880.0,9814.047068,mint,burn,1,158,778,718,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:16:23+00:00,17043017,mint,USDC-WETH-0.0005,0.0004728635450914,8198.296139328675,1774540.0,active,3.0,2120.0,47688.350662118406,8.0,2640.0,191813.74196902654,64.0,190.0,62131.21660989559,1.0,8480.0,297895.5867073355,167.0,1230.0,134204.4798416513,218.0,400.0,259848.776463,73.0,3599.999999999999,482.3771620830412,169.0,5206.124643132332,5383.4780665132275,444.0,2700.0,17035.638671505585,98.0,1560.0,1408.588863,186.0,13260.0,15891.308873813912,971.0,2880.0,9814.047068,burn,burn,175,157,777,717,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:48:23+00:00,17043174,burn,USDC-WETH-0.0005,0.0004721217034281,60863.771665,6089.999999999999,inactive,157.0,1774540.0,8198.296139328675,160.0,2120.0,47688.350662118406,165.0,2640.0,191813.74196902654,158.0,8480.0,297895.5867073355,324.0,1230.0,134204.4798416513,375.0,400.0,259848.776463,230.0,3599.999999999999,482.3771620830412,326.0,5206.124643132332,5383.4780665132275,601.0,2700.0,17035.638671505585,255.0,1560.0,1408.588863,343.0,13260.0,15891.308873813912,1128.0,2880.0,9814.047068,mint,burn,18,244,620,560,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 05:52:11+00:00,17043192,mint,USDC-WETH-0.0005,0.0004725292863096,3597660.6090953783,140.0,inactive,175.0,1774540.0,8198.296139328675,178.0,2120.0,47688.350662118406,183.0,2640.0,191813.74196902654,18.0,6089.999999999999,60863.771665,176.0,8480.0,297895.5867073355,342.0,1230.0,134204.4798416513,248.0,3599.999999999999,482.3771620830412,344.0,5206.124643132332,5383.4780665132275,619.0,2700.0,17035.638671505585,273.0,1560.0,1408.588863,361.0,13260.0,15891.308873813912,1146.0,2880.0,9814.047068,mint,burn,193,226,602,542,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 06:31:47+00:00,17043385,mint,USDC-WETH-0.0005,0.0004718035205035,6867.265417058209,840.0,inactive,193.0,140.0,3597660.6090953783,368.0,1774540.0,8198.296139328675,371.0,2120.0,47688.350662118406,211.0,6089.999999999999,60863.771665,369.0,8480.0,297895.5867073355,535.0,1230.0,134204.4798416513,441.0,3599.999999999999,482.3771620830412,537.0,5206.124643132332,5383.4780665132275,812.0,2700.0,17035.638671505585,466.0,1560.0,1408.588863,554.0,13260.0,15891.308873813912,1339.0,2880.0,9814.047068,mint,burn,32,33,409,349,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 06:38:11+00:00,17043417,mint,USDC-WETH-0.0005,0.0004716021915197,503257.449429,100.0,inactive,32.0,840.0,6867.265417058209,225.0,140.0,3597660.6090953783,400.0,1774540.0,8198.296139328675,243.0,6089.999999999999,60863.771665,401.0,8480.0,297895.5867073355,567.0,1230.0,134204.4798416513,473.0,3599.999999999999,482.3771620830412,569.0,5206.124643132332,5383.4780665132275,844.0,2700.0,17035.638671505585,498.0,1560.0,1408.588863,586.0,13260.0,15891.308873813912,1371.0,2880.0,9814.047068,burn,burn,302,1,377,317,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 06:38:35+00:00,17043418,burn,USDC-WETH-0.0005,0.0004716021915197,10467.976078,980.0,inactive,1.0,100.0,503257.449429,33.0,840.0,6867.265417058209,226.0,140.0,3597660.6090953783,244.0,6089.999999999999,60863.771665,402.0,8480.0,297895.5867073355,568.0,1230.0,134204.4798416513,474.0,3599.999999999999,482.3771620830412,570.0,5206.124643132332,5383.4780665132275,845.0,2700.0,17035.638671505585,499.0,1560.0,1408.588863,587.0,13260.0,15891.308873813912,1372.0,2880.0,9814.047068,burn,burn,301,58,376,316,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 06:50:23+00:00,17043476,burn,USDC-WETH-0.0005,0.0004710117018784,7439.174452,6930.0,inactive,59.0,100.0,503257.449429,91.0,840.0,6867.265417058209,284.0,140.0,3597660.6090953783,58.0,980.0,10467.976078,302.0,6089.999999999999,60863.771665,460.0,8480.0,297895.5867073355,532.0,3599.999999999999,482.3771620830412,628.0,5206.124643132332,5383.4780665132275,903.0,2700.0,17035.638671505585,557.0,1560.0,1408.588863,645.0,13260.0,15891.308873813912,1430.0,2880.0,9814.047068,mint,burn,243,315,318,258,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 07:39:59+00:00,17043719,mint,USDC-WETH-0.0005,0.0004712494676648,61853.19504017672,3419.9999999999995,active,302.0,100.0,503257.449429,334.0,840.0,6867.265417058209,527.0,140.0,3597660.6090953783,243.0,6930.0,7439.174452,301.0,980.0,10467.976078,545.0,6089.999999999999,60863.771665,775.0,3599.999999999999,482.3771620830412,871.0,5206.124643132332,5383.4780665132275,1146.0,2700.0,17035.638671505585,800.0,1560.0,1408.588863,888.0,13260.0,15891.308873813912,1673.0,2880.0,9814.047068,burn,burn,89,72,75,15,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 07:54:47+00:00,17043791,burn,USDC-WETH-0.0005,0.0004717763840516,232154.703198,18500.0,inactive,72.0,3419.9999999999995,61853.19504017672,374.0,100.0,503257.449429,406.0,840.0,6867.265417058209,315.0,6930.0,7439.174452,373.0,980.0,10467.976078,617.0,6089.999999999999,60863.771665,847.0,3599.999999999999,482.3771620830412,943.0,5206.124643132332,5383.4780665132275,1218.0,2700.0,17035.638671505585,57.0,8220.0,22485.276048,872.0,1560.0,1408.588863,960.0,13260.0,15891.308873813912,mint,mint,17,201,3,359,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 07:58:11+00:00,17043808,mint,USDC-WETH-0.0005,0.0004713478563122,232154.703198,19550.0,inactive,89.0,3419.9999999999995,61853.19504017672,391.0,100.0,503257.449429,423.0,840.0,6867.265417058209,17.0,18500.0,232154.703198,332.0,6930.0,7439.174452,390.0,980.0,10467.976078,14.0,2340.0,4741.428859341308,864.0,3599.999999999999,482.3771620830412,960.0,5206.124643132332,5383.4780665132275,74.0,8220.0,22485.276048,889.0,1560.0,1408.588863,977.0,13260.0,15891.308873813912,mint,mint,157,184,121,342,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:30:23+00:00,17043965,mint,USDC-WETH-0.0005,0.0004729147819201,41593.454754,2100.0,inactive,157.0,19550.0,232154.703198,246.0,3419.9999999999995,61853.19504017672,548.0,100.0,503257.449429,174.0,18500.0,232154.703198,489.0,6930.0,7439.174452,547.0,980.0,10467.976078,36.0,4620.0,4944.020420278846,171.0,2340.0,4741.428859341308,1021.0,3599.999999999999,482.3771620830412,231.0,8220.0,22485.276048,1046.0,1560.0,1408.588863,1134.0,13260.0,15891.308873813912,mint,burn,15,27,561,185,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:33:23+00:00,17043980,mint,USDC-WETH-0.0005,0.0004729904894768,3506.0184357950075,1020.0,active,15.0,2100.0,41593.454754,172.0,19550.0,232154.703198,261.0,3419.9999999999995,61853.19504017672,189.0,18500.0,232154.703198,504.0,6930.0,7439.174452,562.0,980.0,10467.976078,51.0,4620.0,4944.020420278846,186.0,2340.0,4741.428859341308,1036.0,3599.999999999999,482.3771620830412,246.0,8220.0,22485.276048,1061.0,1560.0,1408.588863,1149.0,13260.0,15891.308873813912,burn,burn,13,12,546,170,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:35:47+00:00,17043992,burn,USDC-WETH-0.0005,0.0004731491727251,11286.680783449166,7380.0,active,12.0,1020.0,3506.0184357950075,27.0,2100.0,41593.454754,184.0,19550.0,232154.703198,201.0,18500.0,232154.703198,516.0,6930.0,7439.174452,574.0,980.0,10467.976078,63.0,4620.0,4944.020420278846,198.0,2340.0,4741.428859341308,1048.0,3599.999999999999,482.3771620830412,258.0,8220.0,22485.276048,1073.0,1560.0,1408.588863,1161.0,13260.0,15891.308873813912,mint,burn,1,51,534,158,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:35:59+00:00,17043993,mint,USDC-WETH-0.0005,0.0004732765556411,183.6634572238377,1020.0,active,13.0,1020.0,3506.0184357950075,28.0,2100.0,41593.454754,185.0,19550.0,232154.703198,1.0,7380.0,11286.680783449166,202.0,18500.0,232154.703198,517.0,6930.0,7439.174452,64.0,4620.0,4944.020420278846,199.0,2340.0,4741.428859341308,1049.0,3599.999999999999,482.3771620830412,259.0,8220.0,22485.276048,1074.0,1560.0,1408.588863,1162.0,13260.0,15891.308873813912,mint,burn,24,50,533,157,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:40:47+00:00,17044017,mint,USDC-WETH-0.0005,0.0004741532464175,222.21132713539868,2340.0,active,24.0,1020.0,183.6634572238377,37.0,1020.0,3506.0184357950075,52.0,2100.0,41593.454754,25.0,7380.0,11286.680783449166,226.0,18500.0,232154.703198,541.0,6930.0,7439.174452,88.0,4620.0,4944.020420278846,223.0,2340.0,4741.428859341308,1073.0,3599.999999999999,482.3771620830412,283.0,8220.0,22485.276048,1098.0,1560.0,1408.588863,1186.0,13260.0,15891.308873813912,mint,burn,6,26,509,133,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:41:59+00:00,17044023,mint,USDC-WETH-0.0005,0.0004740724940884,46849.24183432675,509.99999999999994,active,6.0,2340.0,222.21132713539868,30.0,1020.0,183.6634572238377,43.0,1020.0,3506.0184357950075,31.0,7380.0,11286.680783449166,232.0,18500.0,232154.703198,547.0,6930.0,7439.174452,94.0,4620.0,4944.020420278846,229.0,2340.0,4741.428859341308,1079.0,3599.999999999999,482.3771620830412,289.0,8220.0,22485.276048,1104.0,1560.0,1408.588863,1192.0,13260.0,15891.308873813912,burn,burn,39,20,503,127,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:45:59+00:00,17044043,burn,USDC-WETH-0.0005,0.0004741354267798,36838.690438,570.0,inactive,20.0,509.99999999999994,46849.24183432675,26.0,2340.0,222.21132713539868,50.0,1020.0,183.6634572238377,51.0,7380.0,11286.680783449166,252.0,18500.0,232154.703198,567.0,6930.0,7439.174452,114.0,4620.0,4944.020420278846,249.0,2340.0,4741.428859341308,1099.0,3599.999999999999,482.3771620830412,309.0,8220.0,22485.276048,1124.0,1560.0,1408.588863,1212.0,13260.0,15891.308873813912,mint,burn,19,146,483,107,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 08:49:47+00:00,17044062,mint,USDC-WETH-0.0005,0.0004743968807682,37556.71422473325,590.0,active,39.0,509.99999999999994,46849.24183432675,45.0,2340.0,222.21132713539868,69.0,1020.0,183.6634572238377,19.0,570.0,36838.690438,70.0,7380.0,11286.680783449166,271.0,18500.0,232154.703198,133.0,4620.0,4944.020420278846,268.0,2340.0,4741.428859341308,1118.0,3599.999999999999,482.3771620830412,328.0,8220.0,22485.276048,1143.0,1560.0,1408.588863,1231.0,13260.0,15891.308873813912,mint,burn,115,127,464,88,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:13:23+00:00,17044177,mint,USDC-WETH-0.0005,0.0004738295351032,70040.51177459261,1370.0,active,115.0,590.0,37556.71422473325,154.0,509.99999999999994,46849.24183432675,160.0,2340.0,222.21132713539868,134.0,570.0,36838.690438,185.0,7380.0,11286.680783449166,386.0,18500.0,232154.703198,248.0,4620.0,4944.020420278846,383.0,2340.0,4741.428859341308,1233.0,3599.999999999999,482.3771620830412,27.0,1380.0,6286.461098,443.0,8220.0,22485.276048,1258.0,1560.0,1408.588863,burn,mint,55,12,349,462,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:15:47+00:00,17044189,burn,USDC-WETH-0.0005,0.0004738350188272,90016.6870645642,13860.000000000002,active,12.0,1370.0,70040.51177459261,127.0,590.0,37556.71422473325,166.0,509.99999999999994,46849.24183432675,146.0,570.0,36838.690438,197.0,7380.0,11286.680783449166,398.0,18500.0,232154.703198,260.0,4620.0,4944.020420278846,395.0,2340.0,4741.428859341308,1245.0,3599.999999999999,482.3771620830412,39.0,1380.0,6286.461098,455.0,8220.0,22485.276048,1270.0,1560.0,1408.588863,mint,mint,43,144,337,450,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:24:47+00:00,17044232,mint,USDC-WETH-0.0005,0.0004738828938241,91861.55797027578,13860.0,active,55.0,1370.0,70040.51177459261,170.0,590.0,37556.71422473325,209.0,509.99999999999994,46849.24183432675,43.0,13860.000000000002,90016.6870645642,189.0,570.0,36838.690438,240.0,7380.0,11286.680783449166,303.0,4620.0,4944.020420278846,438.0,2340.0,4741.428859341308,1288.0,3599.999999999999,482.3771620830412,82.0,1380.0,6286.461098,498.0,8220.0,22485.276048,1313.0,1560.0,1408.588863,mint,mint,42,101,294,407,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:33:59+00:00,17044274,mint,USDC-WETH-0.0005,0.0004744801467711,104262.15617447824,2180.0,active,42.0,13860.0,91861.55797027578,97.0,1370.0,70040.51177459261,212.0,590.0,37556.71422473325,85.0,13860.000000000002,90016.6870645642,231.0,570.0,36838.690438,282.0,7380.0,11286.680783449166,345.0,4620.0,4944.020420278846,480.0,2340.0,4741.428859341308,1330.0,3599.999999999999,482.3771620830412,124.0,1380.0,6286.461098,540.0,8220.0,22485.276048,1355.0,1560.0,1408.588863,burn,mint,127,59,252,365,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:46:11+00:00,17044333,burn,USDC-WETH-0.0005,0.0004743224646206,26730.982766,1130.0,inactive,59.0,2180.0,104262.15617447824,101.0,13860.0,91861.55797027578,156.0,1370.0,70040.51177459261,144.0,13860.000000000002,90016.6870645642,290.0,570.0,36838.690438,341.0,7380.0,11286.680783449166,404.0,4620.0,4944.020420278846,539.0,2340.0,4741.428859341308,1389.0,3599.999999999999,482.3771620830412,183.0,1380.0,6286.461098,599.0,8220.0,22485.276048,1414.0,1560.0,1408.588863,burn,mint,68,65,193,306,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:59:23+00:00,17044398,burn,USDC-WETH-0.0005,0.0004740011214794,1823.6715998732293,1150.0,active,124.0,2180.0,104262.15617447824,166.0,13860.0,91861.55797027578,221.0,1370.0,70040.51177459261,65.0,1130.0,26730.982766,209.0,13860.000000000002,90016.6870645642,355.0,570.0,36838.690438,469.0,4620.0,4944.020420278846,604.0,2340.0,4741.428859341308,1454.0,3599.999999999999,482.3771620830412,248.0,1380.0,6286.461098,664.0,8220.0,22485.276048,1479.0,1560.0,1408.588863,mint,mint,3,834,128,241,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 09:59:59+00:00,17044401,mint,USDC-WETH-0.0005,0.00047400365308,18551.49220212063,10980.0,active,127.0,2180.0,104262.15617447824,169.0,13860.0,91861.55797027578,224.0,1370.0,70040.51177459261,3.0,1150.0,1823.6715998732293,68.0,1130.0,26730.982766,212.0,13860.000000000002,90016.6870645642,472.0,4620.0,4944.020420278846,607.0,2340.0,4741.428859341308,1457.0,3599.999999999999,482.3771620830412,251.0,1380.0,6286.461098,667.0,8220.0,22485.276048,1482.0,1560.0,1408.588863,mint,mint,284,831,125,238,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 10:58:23+00:00,17044685,mint,USDC-WETH-0.0005,0.0004728267786154,131576.58318176292,830.0,active,284.0,10980.0,18551.49220212063,411.0,2180.0,104262.15617447824,453.0,13860.0,91861.55797027578,287.0,1150.0,1823.6715998732293,352.0,1130.0,26730.982766,496.0,13860.000000000002,90016.6870645642,159.0,2039.2746221698708,1340.3414392163832,756.0,4620.0,4944.020420278846,891.0,2340.0,4741.428859341308,46.0,6900.0,7688.219009,535.0,1380.0,6286.461098,951.0,8220.0,22485.276048,mint,burn,251,547,952,383,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 11:49:47+00:00,17044936,mint,USDC-WETH-0.0005,0.0004730381015305,10164.05023053697,2670.0,active,251.0,830.0,131576.58318176292,535.0,10980.0,18551.49220212063,662.0,2180.0,104262.15617447824,538.0,1150.0,1823.6715998732293,603.0,1130.0,26730.982766,747.0,13860.000000000002,90016.6870645642,410.0,2039.2746221698708,1340.3414392163832,1007.0,4620.0,4944.020420278846,1142.0,2340.0,4741.428859341308,297.0,6900.0,7688.219009,786.0,1380.0,6286.461098,1202.0,8220.0,22485.276048,mint,burn,247,296,701,132,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 12:40:35+00:00,17045183,mint,USDC-WETH-0.0005,0.000472642330066,388700.0,5930.0,inactive,247.0,2670.0,10164.05023053697,498.0,830.0,131576.58318176292,782.0,10980.0,18551.49220212063,785.0,1150.0,1823.6715998732293,850.0,1130.0,26730.982766,994.0,13860.000000000002,90016.6870645642,657.0,2039.2746221698708,1340.3414392163832,1254.0,4620.0,4944.020420278846,1389.0,2340.0,4741.428859341308,82.0,4260.0,1650.922917,115.0,1919.9999999999998,4468.068043,544.0,6900.0,7688.219009,burn,mint,117,49,454,1127,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 12:50:35+00:00,17045232,burn,USDC-WETH-0.0005,0.0004724422871353,1108702.844891,1099.8650240171207,inactive,49.0,5930.0,388700.0,296.0,2670.0,10164.05023053697,547.0,830.0,131576.58318176292,834.0,1150.0,1823.6715998732293,899.0,1130.0,26730.982766,1043.0,13860.000000000002,90016.6870645642,706.0,2039.2746221698708,1340.3414392163832,1303.0,4620.0,4944.020420278846,1438.0,2340.0,4741.428859341308,131.0,4260.0,1650.922917,164.0,1919.9999999999998,4468.068043,593.0,6900.0,7688.219009,mint,mint,68,238,405,1078,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:04:47+00:00,17045300,mint,USDC-WETH-0.0005,0.00047229053499,94830.05817319814,2330.0,active,117.0,5930.0,388700.0,364.0,2670.0,10164.05023053697,615.0,830.0,131576.58318176292,68.0,1099.8650240171207,1108702.844891,902.0,1150.0,1823.6715998732293,967.0,1130.0,26730.982766,774.0,2039.2746221698708,1340.3414392163832,1371.0,4620.0,4944.020420278846,1506.0,2340.0,4741.428859341308,199.0,4260.0,1650.922917,232.0,1919.9999999999998,4468.068043,661.0,6900.0,7688.219009,burn,mint,205,170,337,1010,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:40:23+00:00,17045470,burn,USDC-WETH-0.0005,0.00047235761401,44726.250369,2760.0,inactive,170.0,2330.0,94830.05817319814,287.0,5930.0,388700.0,534.0,2670.0,10164.05023053697,238.0,1099.8650240171207,1108702.844891,1072.0,1150.0,1823.6715998732293,1137.0,1130.0,26730.982766,944.0,2039.2746221698708,1340.3414392163832,1541.0,4620.0,4944.020420278846,1676.0,2340.0,4741.428859341308,369.0,4260.0,1650.922917,402.0,1919.9999999999998,4468.068043,831.0,6900.0,7688.219009,mint,mint,35,80,167,840,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:47:35+00:00,17045505,mint,USDC-WETH-0.0005,0.0004746270007004,45094.13619614427,3010.0,active,205.0,2330.0,94830.05817319814,322.0,5930.0,388700.0,569.0,2670.0,10164.05023053697,35.0,2760.0,44726.250369,273.0,1099.8650240171207,1108702.844891,1107.0,1150.0,1823.6715998732293,979.0,2039.2746221698708,1340.3414392163832,1576.0,4620.0,4944.020420278846,1711.0,2340.0,4741.428859341308,404.0,4260.0,1650.922917,437.0,1919.9999999999998,4468.068043,866.0,6900.0,7688.219009,mint,mint,44,45,132,805,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:56:23+00:00,17045549,mint,USDC-WETH-0.0005,0.0004763612219674,1596.8340040779526,3570.0,active,44.0,3010.0,45094.13619614427,249.0,2330.0,94830.05817319814,366.0,5930.0,388700.0,79.0,2760.0,44726.250369,317.0,1099.8650240171207,1108702.844891,1151.0,1150.0,1823.6715998732293,1023.0,2039.2746221698708,1340.3414392163832,1620.0,4620.0,4944.020420278846,1755.0,2340.0,4741.428859341308,448.0,4260.0,1650.922917,481.0,1919.9999999999998,4468.068043,910.0,6900.0,7688.219009,burn,mint,3,1,88,761,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:56:35+00:00,17045550,burn,USDC-WETH-0.0005,0.0004756314497766,2700.644596,680.0,inactive,1.0,3570.0,1596.8340040779526,45.0,3010.0,45094.13619614427,250.0,2330.0,94830.05817319814,80.0,2760.0,44726.250369,318.0,1099.8650240171207,1108702.844891,1152.0,1150.0,1823.6715998732293,1024.0,2039.2746221698708,1340.3414392163832,1621.0,4620.0,4944.020420278846,1756.0,2340.0,4741.428859341308,449.0,4260.0,1650.922917,482.0,1919.9999999999998,4468.068043,911.0,6900.0,7688.219009,mint,mint,2,11,87,760,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:56:59+00:00,17045552,mint,USDC-WETH-0.0005,0.0004757451224343,39527.86850609069,2660.0,active,3.0,3570.0,1596.8340040779526,47.0,3010.0,45094.13619614427,252.0,2330.0,94830.05817319814,2.0,680.0,2700.644596,82.0,2760.0,44726.250369,320.0,1099.8650240171207,1108702.844891,1026.0,2039.2746221698708,1340.3414392163832,1623.0,4620.0,4944.020420278846,1758.0,2340.0,4741.428859341308,451.0,4260.0,1650.922917,484.0,1919.9999999999998,4468.068043,913.0,6900.0,7688.219009,burn,mint,11,9,85,758,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
2023-04-14 13:58:47+00:00,17045561,burn,USDC-WETH-0.0005,0.0004765971224482,34210.52521070418,1160.0,active,9.0,2660.0,39527.86850609069,12.0,3570.0,1596.8340040779526,56.0,3010.0,45094.13619614427,11.0,680.0,2700.644596,91.0,2760.0,44726.250369,329.0,1099.8650240171207,1108702.844891,1035.0,2039.2746221698708,1340.3414392163832,1632.0,4620.0,4944.020420278846,1767.0,2340.0,4741.428859341308,460.0,4260.0,1650.922917,493.0,1919.9999999999998,4468.068043,922.0,6900.0,7688.219009,mint,mint,2,30,76,749,228965.14326810272,1.6853518912355974,1.7560529863999913e-06,0.0,0.0,0.0
